# cross power spectrum of delta_m and  delta_kgb
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  6.111616e-01   7.418790e-03   1.428503e-04   7.040876e-04   144
  6.117928e-01   6.213696e-03   8.110480e-05   7.809591e-04   54
  6.127099e-01   1.028987e-02   1.215036e-04   1.011784e-03   108
  6.136327e-01   1.007607e-02   6.433558e-05   2.208681e-03   48
  6.145113e-01   7.944422e-03   2.422440e-04   7.381357e-04   72
  6.166195e-01   9.806220e-03   1.600514e-04   1.355527e-03   78
  6.172037e-01   1.004493e-02   1.206188e-04   1.275729e-03   72
  6.178856e-01   8.820652e-03   1.204690e-04   8.951916e-04   72
  6.185986e-01   1.067559e-02   2.907051e-04   1.095789e-03   96
  6.191621e-01   6.680309e-03   1.202207e-04   8.626866e-04   72
  6.198419e-01   8.933684e-03   0.000000e+00   1.448341e-03   24
  6.205208e-01   1.000607e-02   2.398986e-04   1.167397e-03   72
  6.220544e-01   1.115916e-02   1.523430e-04   1.604072e-03   30
  6.223843e-01   9.444981e-03   0.000000e+00   1.583268e-03   24
  6.241578e-01   9.153303e-03   1.265014e-04   1.123684e-03   48
  6.247142e-01   9.012182e-03   2.722309e-04   9.890997e-04   120
  6.254637e-01   8.951130e-03   1.190257e-04   8.440009e-04   72
  6.262206e-01   9.407050e-03   1.188818e-04   1.476813e-03   36
  6.267409e-01   9.967418e-03   2.349657e-04   9.028878e-04   78
  6.281928e-01   1.108403e-02   1.256888e-04   1.974580e-03   48
  6.300754e-01   8.050064e-03   1.017253e-08   1.333740e-03   24
  6.314166e-01   8.871273e-03   8.752715e-05   1.229210e-03   56
  6.320919e-01   9.836855e-03   1.346877e-04   9.412195e-04   102
  6.329510e-01   8.914384e-03   9.590750e-09   1.049780e-03   72
  6.334498e-01   5.650718e-03   0.000000e+00   1.233255e-03   24
  6.343217e-01   7.540623e-03   1.244744e-04   9.659112e-04   48
  6.359378e-01   5.496256e-03   0.000000e+00   8.825075e-04   24
  6.379213e-01   1.043990e-02   0.000000e+00   4.323369e-04   6
  6.385398e-01   4.254732e-03   0.000000e+00   7.681848e-04   24
  6.389518e-01   8.258103e-03   1.165127e-04   8.639612e-04   72
  6.397046e-01   8.313319e-03   2.173655e-04   1.227099e-03   84
  6.405152e-01   1.033116e-02   0.000000e+00   2.322421e-03   24
  6.407617e-01   1.028707e-02   1.017253e-08   1.718184e-03   24
  6.419927e-01   5.803892e-03   7.193062e-09   1.659996e-03   24
  6.437123e-01   5.953187e-03   0.000000e+00   1.670206e-03   6
  6.459163e-01   1.244661e-02   1.222400e-04   1.784475e-03   48
  6.464458e-01   1.177580e-02   2.302802e-04   1.619104e-03   72
  6.471376e-01   9.147498e-03   1.220094e-04   1.073803e-03   48
  6.482347e-01   1.128427e-02   0.000000e+00   3.382430e-03   24
  6.496947e-01   1.830857e-03   7.193062e-09   7.178126e-04   6
  6.529678e-01   6.552384e-03   0.000000e+00   1.866366e-03   8
  6.532096e-01   1.390870e-02   7.193062e-09   1.722807e-03   48
  6.537895e-01   1.102576e-02   1.183236e-04   1.457606e-03   60
  6.546585e-01   1.019385e-02   0.000000e+00   2.428174e-03   24
  6.558634e-01   4.319920e-03   0.000000e+00   1.059627e-03   6
  6.603027e-01   1.306952e-02   0.000000e+00   1.932244e-03   24
  6.606613e-01   1.129475e-02   1.195118e-04   1.436843e-03   48
  6.612586e-01   8.502447e-03   0.000000e+00   1.578133e-03   24
  6.622132e-01   1.063577e-02   7.193062e-09   2.985976e-03   6
  6.676359e-01   1.712331e-02   1.114931e-04   2.190878e-03   36
  6.680300e-01   1.601498e-02   0.000000e+00   4.131216e-03   24
  6.687387e-01   1.124112e-02   0.000000e+00   1.646932e-03   6
  6.749089e-01   1.285360e-02   1.013241e-04   2.258881e-03   32
  6.754351e-01   1.034123e-02   7.193062e-09   1.562343e-03   6
  6.820657e-01   1.384903e-02   0.000000e+00   3.158173e-03   12
  6.822972e-01   1.265570e-02   0.000000e+00   4.759125e-03   6
  6.893201e-01   2.249929e-03   1.017253e-08   6.477111e-04   6
